numeroControlePNCPCompra,numeroItem,endpoint,sequencialResultado,situacaoCompraItemResultadoId,situacaoCompraItemResultadoNome,dataInclusao,dataAtualizacao,niFornecedor,nomeRazaoSocialFornecedor,tipoPessoa,porteFornecedorId,porteFornecedorNome,naturezaJuridicaId,naturezaJuridicaNome,codigoPais,quantidadeHomologada,valorUnitarioHomologado,valorTotalHomologado,percentualDesconto,paisOrigemProdutoServico.id,paisOrigemProdutoServico.nome,moedaEstrangeira.id,moedaEstrangeira.simbolo,moedaEstrangeira.nome,timezoneCotacaoMoedaEstrangeira,valorNominalMoedaEstrangeira,dataCotacaoMoedaEstrangeira,aplicacaoMargemPreferencia,amparoLegalMargemPreferencia.id,amparoLegalMargemPreferencia.nome,amparoLegalMargemPreferencia.descricao,amparoLegalMargemPreferencia.statusAtivo,aplicacaoBeneficioMeEpp,aplicacaoCriterioDesempate,amparoLegalCriterioDesempate.id,amparoLegalCriterioDesempate.nome,amparoLegalCriterioDesempate.descricao,amparoLegalCriterioDesempate.statusAtivo,indicadorSubcontratacao,ordemClassificacaoSrp,dataResultado,dataCancelamento,motivoCancelamento,moedaEstrangeira,amparoLegalMargemPreferencia,amparoLegalCriterioDesempate,paisOrigemProdutoServico,dataResultado_ocds
08778268000160-1-000841/2025,5,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/841/itens/5/resultados,1,1,Informado,2025-11-15T09:04:18,2025-11-15T09:04:18,41778326000121,MED & FARMA COMERCIO ATACADISTA MEDICAMENTOS LTDA,PJ,1,ME,,,BRA,6000.0,0.05,300.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000841/2025,6,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/841/itens/6/resultados,1,1,Informado,2025-11-15T09:04:19,2025-11-15T09:04:19,41778326000121,MED & FARMA COMERCIO ATACADISTA MEDICAMENTOS LTDA,PJ,1,ME,,,BRA,200.0,0.59,118.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000841/2025,7,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/841/itens/7/resultados,1,1,Informado,2025-11-15T09:04:19,2025-11-15T09:04:19,41778326000121,MED & FARMA COMERCIO ATACADISTA MEDICAMENTOS LTDA,PJ,1,ME,,,BRA,8000.0,0.57,4560.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000841/2025,10,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/841/itens/10/resultados,1,1,Informado,2025-11-15T09:04:20,2025-11-15T09:04:20,23680034000170,D.ARAUJO COMERCIO ATACADISTA LTDA,PJ,1,ME,,,BRA,200.0,0.18,36.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
02493318000187-1-000037/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/02493318000187/compras/2024/37/itens/1/resultados,1,1,Informado,2024-11-20T07:44:47,2024-11-20T07:44:47,06294126000100,SOMA RS PRODUTOS HOSPITALARES LTDA,PJ,3,Demais,,,BRA,3600.0,7.69,27684.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
02493318000187-1-000037/2024,2,https://pncp.gov.br/api/pncp/v1/orgaos/02493318000187/compras/2024/37/itens/2/resultados,1,1,Informado,2024-11-20T07:44:47,2024-11-20T07:44:47,03652030000170,CENTERMEDI COMÉRCIO DE PRODUTOS HOSPITALARES LTDA,PJ,3,Demais,,,BRA,3100.0,5.099,15806.9,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
02493318000187-1-000037/2024,3,https://pncp.gov.br/api/pncp/v1/orgaos/02493318000187/compras/2024/37/itens/3/resultados,1,1,Informado,2024-11-20T07:44:47,2024-11-20T07:44:47,94516671000153,CIRURGICA SANTA CRUZ COM PROD HOSP LTDA,PJ,3,Demais,,,BRA,131000.0,0.3132,41029.2,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
02493318000187-1-000037/2024,5,https://pncp.gov.br/api/pncp/v1/orgaos/02493318000187/compras/2024/37/itens/5/resultados,1,1,Informado,2024-11-20T07:44:47,2024-11-20T07:44:47,06294126000100,SOMA RS PRODUTOS HOSPITALARES LTDA,PJ,3,Demais,,,BRA,2500.0,3.66,9150.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
02493318000187-1-000037/2024,6,https://pncp.gov.br/api/pncp/v1/orgaos/02493318000187/compras/2024/37/itens/6/resultados,1,1,Informado,2024-11-20T07:44:47,2024-11-20T07:44:47,06294126000100,SOMA RS PRODUTOS HOSPITALARES LTDA,PJ,3,Demais,,,BRA,3050.0,3.8,11590.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
02493318000187-1-000037/2024,7,https://pncp.gov.br/api/pncp/v1/orgaos/02493318000187/compras/2024/37/itens/7/resultados,1,1,Informado,2024-11-20T07:44:47,2024-11-20T07:44:47,41319803000190,GENERICA ITATIBA DISTRIBUIDORA DE MEDICAMENTOS LTDA ,PJ,2,EPP,,,BRA,26000.0,0.6,15600.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
02493318000187-1-000037/2024,8,https://pncp.gov.br/api/pncp/v1/orgaos/02493318000187/compras/2024/37/itens/8/resultados,1,1,Informado,2024-11-20T07:44:47,2024-11-20T07:44:47,12889035000102,INOVAMED HOSPITALAR LTDA,PJ,2,EPP,,,BRA,74000.0,0.1849,13682.6,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
02493318000187-1-000037/2024,9,https://pncp.gov.br/api/pncp/v1/orgaos/02493318000187/compras/2024/37/itens/9/resultados,1,1,Informado,2024-11-20T07:44:48,2024-11-20T07:44:48,20657155000102,ILG COMERCIAL LTDA ME,PJ,1,ME,,,BRA,55200.0,0.788,43497.6,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
02493318000187-1-000037/2024,10,https://pncp.gov.br/api/pncp/v1/orgaos/02493318000187/compras/2024/37/itens/10/resultados,1,1,Informado,2024-11-20T07:44:48,2024-11-20T07:44:48,03652030000170,CENTERMEDI COMÉRCIO DE PRODUTOS HOSPITALARES LTDA,PJ,3,Demais,,,BRA,8100.0,2.123,17196.3,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
89658025000190-1-000100/2024,8,https://pncp.gov.br/api/pncp/v1/orgaos/89658025000190/compras/2024/100/itens/8/resultados,1,1,Informado,2024-11-08T13:54:09,2024-11-08T13:54:09,36519741000120,ODONTOSHOW PRODUTOS ODONTOLOGICOS LTDA,PJ,1,ME,,,BRA,4.0,158.4,633.6,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
89658025000190-1-000100/2024,9,https://pncp.gov.br/api/pncp/v1/orgaos/89658025000190/compras/2024/100/itens/9/resultados,1,1,Informado,2024-11-08T13:54:09,2024-11-08T13:54:09,27105456000172,MEDICENTRO COMERCIO DE MEDICAMENTOS  EIRELI  EPP,PJ,1,ME,,,BRA,40.0,57.81,2312.4,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
89658025000190-1-000100/2024,10,https://pncp.gov.br/api/pncp/v1/orgaos/89658025000190/compras/2024/100/itens/10/resultados,1,1,Informado,2024-11-08T13:54:09,2024-11-08T13:54:09,36519741000120,ODONTOSHOW PRODUTOS ODONTOLOGICOS LTDA,PJ,1,ME,,,BRA,10.0,122.4,1224.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
88067780000138-1-000093/2024,4,https://pncp.gov.br/api/pncp/v1/orgaos/88067780000138/compras/2024/93/itens/4/resultados,1,1,Informado,2024-08-30T17:48:13,2024-08-30T17:48:13,09276894000111,Alpha Higiene e Limpeza Ltda- Epp,PJ,2,EPP,,,BRA,2000.0,4.37,8740.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
92406180000124-1-000041/2025,7,https://pncp.gov.br/api/pncp/v1/orgaos/92406180000124/compras/2025/41/itens/7/resultados,1,1,Informado,2025-04-09T17:22:25,2025-04-09T17:22:25,91083212000135,DENTÁRIA E DISTRIB. HOSP. PORTO ALEGRENSE LTDA,PJ,2,EPP,,,BRA,6.0,89.98,539.88,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
92406180000124-1-000041/2025,8,https://pncp.gov.br/api/pncp/v1/orgaos/92406180000124/compras/2025/41/itens/8/resultados,1,1,Informado,2025-04-09T17:22:28,2025-04-09T17:22:28,08849206000100,DENTAL OPEN - COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA.,PJ,3,Demais,,,BRA,4.0,7.96,31.84,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
92406180000124-1-000041/2025,9,https://pncp.gov.br/api/pncp/v1/orgaos/92406180000124/compras/2025/41/itens/9/resultados,1,1,Informado,2025-04-09T17:22:32,2025-04-09T17:22:32,72150550000106,JULIANO DE COSTA LTDA – EPP,PJ,3,Demais,,,BRA,4.0,181.0,724.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000160/2024,7,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/160/itens/7/resultados,1,1,Informado,2024-05-22T15:14:53,2024-05-22T15:14:53,22525517000137,JF COMERCIO DE MATERIAL E MEDICAMENTOS HOSPITALARES LTDA,PJ,1,ME,,,BRA,150.0,6.8,1020.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000127/2025,6,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2025/127/itens/6/resultados,1,1,Informado,2025-09-08T07:57:21,2025-09-08T07:57:21,42188256000114,ODIMED COMERCIO VAREJISTA DE PRODUTOS DE HIGIENE E LIMPEZA LTDA,PJ,1,ME,,,BRA,516.0,24.0,12384.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000125/2025,7,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2025/125/itens/7/resultados,1,1,Informado,2025-08-21T18:01:49,2025-08-21T18:01:49,41671448000114,ATACAREJO TIO JULICO LTDA,PJ,1,ME,,,BRA,150.0,38.26,5739.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
92406057000103-1-000047/2024,2,https://pncp.gov.br/api/pncp/v1/orgaos/92406057000103/compras/2024/47/itens/2/resultados,1,1,Informado,2024-07-15T17:32:51,2024-07-15T17:32:51,46381269000166,NUTRI ELE DISTRIBUIDORA DE NUTRICAO CORRELATOS E PRODUTOS MEDICOS E HOSPITALARES LTDA,PJ,2,EPP,,,BRA,500.0,10.06,5030.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
92406057000103-1-000047/2024,4,https://pncp.gov.br/api/pncp/v1/orgaos/92406057000103/compras/2024/47/itens/4/resultados,1,1,Informado,2024-07-15T17:32:52,2024-07-15T17:32:52,46381269000166,NUTRI ELE DISTRIBUIDORA DE NUTRICAO CORRELATOS E PRODUTOS MEDICOS E HOSPITALARES LTDA,PJ,2,EPP,,,BRA,1000.0,6.0,6000.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
92406057000103-1-000047/2024,5,https://pncp.gov.br/api/pncp/v1/orgaos/92406057000103/compras/2024/47/itens/5/resultados,1,1,Informado,2024-07-15T17:32:52,2024-07-15T17:32:52,46321558000170,HOSPLIVE DISTRIBUIDORA DE MATERIAIS HOSPITALARES LTDA,PJ,2,EPP,,,BRA,200.0,1.18,236.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
92406057000103-1-000047/2024,10,https://pncp.gov.br/api/pncp/v1/orgaos/92406057000103/compras/2024/47/itens/10/resultados,1,1,Informado,2024-07-15T17:32:53,2024-07-15T17:32:53,46321558000170,HOSPLIVE DISTRIBUIDORA DE MATERIAIS HOSPITALARES LTDA,PJ,2,EPP,,,BRA,100.0,3.65,365.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87613204000186-1-000003/2025,4,https://pncp.gov.br/api/pncp/v1/orgaos/87613204000186/compras/2025/3/itens/4/resultados,1,1,Informado,2025-01-29T17:10:00,2025-01-29T17:10:00,19633424000111,PLANALTO COMERCIO E TRANSPORTES DE ALIMENTOS LTDA,PJ,1,ME,,,BRA,600.0,33.0,19800.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87613204000186-1-000003/2025,7,https://pncp.gov.br/api/pncp/v1/orgaos/87613204000186/compras/2025/3/itens/7/resultados,1,1,Informado,2025-01-29T17:10:08,2025-01-29T17:10:08,23893890000103,SUPERMERCADO CAZAROTTO LTDA,PJ,2,EPP,,,BRA,100.0,27.6,2760.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
92406180000124-1-000054/2024,5,https://pncp.gov.br/api/pncp/v1/orgaos/92406180000124/compras/2024/54/itens/5/resultados,1,1,Informado,2024-06-12T13:58:56,2024-06-12T13:58:56,36519741000120,ODONTOSHOW PRODUTOS ODONTOLÓGICOS LTDA,PJ,1,ME,,,BRA,6.0,75.87,455.22,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
92406180000124-1-000054/2024,7,https://pncp.gov.br/api/pncp/v1/orgaos/92406180000124/compras/2024/54/itens/7/resultados,1,1,Informado,2024-06-12T13:58:56,2024-06-12T13:58:56,36519741000120,ODONTOSHOW PRODUTOS ODONTOLÓGICOS LTDA,PJ,1,ME,,,BRA,2.0,178.1,356.2,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
92406180000124-1-000054/2024,9,https://pncp.gov.br/api/pncp/v1/orgaos/92406180000124/compras/2024/54/itens/9/resultados,1,1,Informado,2024-06-12T13:58:56,2024-06-12T13:58:56,36519741000120,ODONTOSHOW PRODUTOS ODONTOLÓGICOS LTDA,PJ,1,ME,,,BRA,2.0,136.4,272.8,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
92406180000124-1-000054/2024,10,https://pncp.gov.br/api/pncp/v1/orgaos/92406180000124/compras/2024/54/itens/10/resultados,1,1,Informado,2024-06-12T13:58:56,2024-06-12T13:58:56,36519741000120,ODONTOSHOW PRODUTOS ODONTOLÓGICOS LTDA,PJ,1,ME,,,BRA,3.0,137.6,412.8,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
92406180000124-1-000092/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/92406180000124/compras/2025/92/itens/2/resultados,1,1,Informado,2025-08-08T17:30:47,2025-08-08T17:30:47,27403752000150,KAPRICHO DISTRIBUIDORA LTDA,PJ,2,EPP,,,BRA,55.0,43.5,2392.5,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
92406180000124-1-000092/2025,3,https://pncp.gov.br/api/pncp/v1/orgaos/92406180000124/compras/2025/92/itens/3/resultados,1,1,Informado,2025-08-08T17:30:58,2025-08-08T17:30:58,42188256000114,ODIMED COMÉRCIO VAREJISTA DE PRODUTOS DE HIGIENE E LIMPEZA,PJ,2,EPP,,,BRA,330.0,40.55,13381.5,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
08778268000160-1-000870/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/870/itens/1/resultados,1,1,Informado,2025-11-25T09:05:36,2025-11-25T09:05:36,07187827000103,J. J. DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA EPP,PJ,2,EPP,,,BRA,300.0,4.0,1200.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000870/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/870/itens/2/resultados,1,1,Informado,2025-11-25T09:05:37,2025-11-25T09:05:37,07187827000103,J. J. DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA EPP,PJ,2,EPP,,,BRA,1000.0,1.2,1200.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000870/2025,6,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/870/itens/6/resultados,1,1,Informado,2025-11-25T09:05:38,2025-11-25T09:05:38,07187827000103,J. J. DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA EPP,PJ,2,EPP,,,BRA,850.0,1.75,1487.5,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000870/2025,7,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/870/itens/7/resultados,1,1,Informado,2025-11-25T09:05:39,2025-11-25T09:05:39,07187827000103,J. J. DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA EPP,PJ,2,EPP,,,BRA,400.0,1.68,672.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000870/2025,9,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/870/itens/9/resultados,1,1,Informado,2025-11-25T09:05:40,2025-11-25T09:05:40,07187827000103,J. J. DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA EPP,PJ,2,EPP,,,BRA,1500.0,0.95,1425.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000870/2025,10,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/870/itens/10/resultados,1,1,Informado,2025-11-25T09:05:40,2025-11-25T09:05:40,07187827000103,J. J. DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA EPP,PJ,2,EPP,,,BRA,600.0,0.75,450.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
89658025000190-1-000056/2022,4,https://pncp.gov.br/api/pncp/v1/orgaos/89658025000190/compras/2022/56/itens/4/resultados,1,1,Informado,2024-01-02T08:20:25,2024-01-02T08:20:25,37931064000116,LEMED COMERCIO DE MATERIAL E MEDICAMENTOS HOSPITALARES EIRELI,PJ,1,ME,,,BRA,200.0,3.65,730.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
89658025000190-1-000056/2022,5,https://pncp.gov.br/api/pncp/v1/orgaos/89658025000190/compras/2022/56/itens/5/resultados,1,1,Informado,2024-01-02T08:20:26,2024-01-02T08:20:26,37931064000116,LEMED COMERCIO DE MATERIAL E MEDICAMENTOS HOSPITALARES EIRELI,PJ,1,ME,,,BRA,300.0,6.8,2040.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
89658025000190-1-000056/2022,8,https://pncp.gov.br/api/pncp/v1/orgaos/89658025000190/compras/2022/56/itens/8/resultados,1,1,Informado,2024-01-02T08:20:26,2024-01-02T08:20:26,94516671000153,CIRURGICA STa CRUZ COM DE PROD HOSP LTDA,PJ,3,Demais,,,BRA,50.0,10.9,545.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
89658025000190-1-000056/2022,9,https://pncp.gov.br/api/pncp/v1/orgaos/89658025000190/compras/2022/56/itens/9/resultados,1,1,Informado,2024-01-02T08:20:26,2024-01-02T08:20:26,94516671000153,CIRURGICA STa CRUZ COM DE PROD HOSP LTDA,PJ,3,Demais,,,BRA,50.0,8.3,415.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
89658025000190-1-000056/2022,10,https://pncp.gov.br/api/pncp/v1/orgaos/89658025000190/compras/2022/56/itens/10/resultados,1,1,Informado,2024-01-02T08:20:26,2024-01-02T08:20:26,94516671000153,CIRURGICA STa CRUZ COM DE PROD HOSP LTDA,PJ,3,Demais,,,BRA,100.0,4.45,445.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000088/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/88/itens/1/resultados,1,1,Informado,2024-04-19T14:02:23,2024-04-19T14:02:23,29213267000149,ROSANE LAUXEN ME,PJ,1,ME,,,BRA,1.0,149.9,149.9,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000093/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/93/itens/1/resultados,1,1,Informado,2024-04-22T08:31:50,2024-04-22T08:31:50,29213267000149,ROSANE LAUXEN ME,PJ,1,ME,,,BRA,1.0,134.9,134.9,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000139/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/139/itens/1/resultados,1,1,Informado,2024-05-08T15:41:43,2024-05-08T15:41:43,05457388000410,ATTIVO MEDICAMENTOS MANIPULACAO LTDA,PJ,2,EPP,,,BRA,1.0,47.0,47.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000139/2024,2,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/139/itens/2/resultados,1,1,Informado,2024-05-08T15:41:53,2024-05-08T15:41:53,05457388000410,ATTIVO MEDICAMENTOS MANIPULACAO LTDA,PJ,2,EPP,,,BRA,2.0,105.0,210.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
